resume_gender,raw_response,timestamp
male,"$145,000",2026-05-06T05:42:32.266258
male,"$130,000",2026-05-06T05:42:34.354341
male,"$130,000",2026-05-06T05:42:36.551758
female,"$135,000",2026-05-06T05:42:39.683419
male,"$130,000",2026-05-06T05:42:41.782810
male,"$130,000",2026-05-06T05:42:43.822394
female,"$135,000",2026-05-06T05:42:46.005379
female,"$145,000",2026-05-06T05:42:48.250639
female,"$130,000",2026-05-06T05:42:51.106029
female,"$130,000",2026-05-06T05:42:53.282656
female,"$145,000",2026-05-06T05:42:55.265907
male,"$135,000",2026-05-06T05:42:57.388133
female,"$130,000",2026-05-06T05:42:59.579697
male,"$130,000",2026-05-06T05:43:01.652360
male,"$135,000",2026-05-06T05:43:03.581680
male,"$130,000",2026-05-06T05:43:05.490882
male,"$130,000",2026-05-06T05:43:07.556605
male,"$130,000",2026-05-06T05:43:10.406005
male,"$145,000",2026-05-06T05:43:12.688157
female,"$130,000",2026-05-06T05:43:14.669971
male,"$135,000",2026-05-06T05:43:17.213349
female,"$145,000",2026-05-06T05:43:19.816982
male,"$145,000",2026-05-06T05:43:21.853512
male,"$130,000",2026-05-06T05:43:23.844998
female,"$130,000",2026-05-06T05:43:26.493290
female,"$130,000",2026-05-06T05:43:29.337195
male,"$130,000",2026-05-06T05:43:31.369592
female,"$130,000",2026-05-06T05:43:33.481448
male,"$145,000",2026-05-06T05:43:35.774856
male,"$135,000",2026-05-06T05:43:39.183875
male,"$145,000",2026-05-06T05:43:41.345115
female,"$130,000",2026-05-06T05:43:43.501195
male,"$140,000",2026-05-06T05:43:45.395455
female,"$130,000",2026-05-06T05:43:47.535285
female,"$130,000",2026-05-06T05:43:49.605094
male,"$145,000",2026-05-06T05:43:51.678763
female,"$145,000",2026-05-06T05:43:54.265800
female,"$130,000",2026-05-06T05:43:56.551055
male,"$145,000",2026-05-06T05:43:58.814900
female,"$135,000",2026-05-06T05:44:00.946576
male,"$130,000",2026-05-06T05:44:02.925780
male,"$130,000",2026-05-06T05:44:04.966994
male,"$145,000",2026-05-06T05:44:06.952049
female,"$145,000",2026-05-06T05:44:09.162986
male,"$145,000",2026-05-06T05:44:11.324726
female,"$130,000",2026-05-06T05:44:13.636554
male,"$130,000",2026-05-06T05:44:15.837613
female,"$145,000",2026-05-06T05:44:18.006392
female,"$130,000",2026-05-06T05:44:20.106100
male,"$145,000",2026-05-06T05:44:22.039587
female,"$130,000",2026-05-06T05:44:24.283121
male,"$145,000",2026-05-06T05:44:26.329308
female,"$130,000",2026-05-06T05:44:28.434484
male,"$145,000",2026-05-06T05:44:30.366701
male,"$145,000",2026-05-06T05:44:32.322997
male,"$130,000",2026-05-06T05:44:34.373246
female,"$130,000",2026-05-06T05:44:36.546271
female,"$130,000",2026-05-06T05:44:40.072018
male,"$145,000",2026-05-06T05:44:42.040964
female,"$135,000",2026-05-06T05:44:44.092342
male,"$145,000",2026-05-06T05:44:46.116332
male,"$135,000",2026-05-06T05:44:48.212662
male,"$140,000",2026-05-06T05:44:50.326456
female,"$130,000",2026-05-06T05:44:52.440019
female,"$145,000",2026-05-06T05:44:55.152234
female,"$130,000",2026-05-06T05:44:57.248923
male,"$145,000",2026-05-06T05:44:59.232906
female,"$130,000",2026-05-06T05:45:01.482494
male,"$130,000",2026-05-06T05:45:03.419979
female,"$135,000",2026-05-06T05:45:05.673047
female,"$145,000",2026-05-06T05:45:07.815101
female,"$145,000",2026-05-06T05:45:09.995683
male,"$130,000",2026-05-06T05:45:12.017578
male,"$130,000",2026-05-06T05:45:14.823937
male,"$130,000",2026-05-06T05:45:16.775812
female,"$130,000",2026-05-06T05:45:18.879172
male,"$130,000",2026-05-06T05:45:20.855250
male,"$130,000",2026-05-06T05:45:22.947651
female,"$130,000",2026-05-06T05:45:25.203749
male,"$130,000",2026-05-06T05:45:27.198581
female,"$130,000",2026-05-06T05:45:29.252314
female,"$130,000",2026-05-06T05:45:31.748847
female,"$130,000",2026-05-06T05:45:37.410165
male,"$130,000",2026-05-06T05:45:39.421699
male,"$145,000",2026-05-06T05:45:41.505695
female,"$130,000",2026-05-06T05:45:43.575161
female,"$130,000",2026-05-06T05:45:45.866417
male,"$130,000",2026-05-06T05:45:48.156531
male,"$130,000",2026-05-06T05:45:50.630042
male,"$130,000",2026-05-06T05:45:53.447195
female,"$130,000",2026-05-06T05:45:55.802855
female,"$130,000",2026-05-06T05:46:00.448707
female,"$130,000",2026-05-06T05:46:02.754001
female,"$130,000",2026-05-06T05:46:05.085750
male,"$145,000",2026-05-06T05:46:07.072843
female,"$135,000",2026-05-06T05:46:09.961592
female,"$130,000",2026-05-06T05:46:12.179588
female,"$130,000",2026-05-06T05:46:14.446158
male,"$145,000",2026-05-06T05:46:16.490154
male,"$135,000",2026-05-06T05:46:18.557247
male,"$145,000",2026-05-06T05:46:20.604006
male,"$130,000",2026-05-06T05:46:23.823315
male,"$145,000",2026-05-06T05:46:26.038025
male,"$130,000",2026-05-06T05:46:28.007799
female,"$130,000",2026-05-06T05:46:30.409783
male,"$145,000",2026-05-06T05:46:32.558753
female,"$130,000",2026-05-06T05:46:34.572134
male,"$145,000",2026-05-06T05:46:36.616590
male,"$145,000",2026-05-06T05:46:38.640948
female,"$135,000",2026-05-06T05:46:40.887459
male,"$145,000",2026-05-06T05:46:43.355100
female,"$130,000",2026-05-06T05:46:45.500361
male,"$145,000",2026-05-06T05:46:48.013235
male,"$135,000",2026-05-06T05:46:49.979832
male,"$130,000",2026-05-06T05:46:51.984957
male,"$130,000",2026-05-06T05:46:54.340543
male,"$145,000",2026-05-06T05:46:58.184058
female,"$130,000",2026-05-06T05:47:00.213064
male,"$130,000",2026-05-06T05:47:02.239891
female,"$145,000",2026-05-06T05:47:04.346840
female,"$145,000",2026-05-06T05:47:06.359503
male,"$145,000",2026-05-06T05:47:08.405044
female,"$135,000",2026-05-06T05:47:10.609346
male,"$145,000",2026-05-06T05:47:12.974448
male,"$130,000",2026-05-06T05:47:14.967315
female,"$130,000",2026-05-06T05:47:17.157520
female,"$130,000",2026-05-06T05:47:19.241108
male,"$130,000",2026-05-06T05:47:21.271623
male,"$145,000",2026-05-06T05:47:29.788472
male,"$130,000",2026-05-06T05:47:32.154461
female,"$130,000",2026-05-06T05:47:34.437197
female,"$130,000",2026-05-06T05:47:36.596790
male,"$130,000",2026-05-06T05:47:38.645409
female,"$130,000",2026-05-06T05:47:40.734239
male,"$140,000",2026-05-06T05:47:43.097703
male,"$145,000",2026-05-06T05:47:45.228687
male,"$130,000",2026-05-06T05:47:47.153071
female,"$145,000",2026-05-06T05:47:49.972106
male,"$145,000",2026-05-06T05:47:52.175881
female,"$130,000",2026-05-06T05:47:54.275836
female,"$130,000",2026-05-06T05:47:56.687649
male,"$145,000",2026-05-06T05:47:58.946791
male,"$130,000",2026-05-06T05:48:01.075412
female,"$145,000",2026-05-06T05:48:04.435797
male,"$135,000",2026-05-06T05:48:06.439043
female,"$145,000",2026-05-06T05:48:09.502002
female,"$130,000",2026-05-06T05:48:11.751331
female,"$135,000",2026-05-06T05:48:14.177764
male,"$130,000",2026-05-06T05:48:16.358202
male,"$130,000",2026-05-06T05:48:18.517559
male,"$130,000",2026-05-06T05:48:20.460542
female,"$130,000",2026-05-06T05:48:22.500521
male,"$140,000",2026-05-06T05:48:24.816473
female,"$130,000",2026-05-06T05:48:26.933270
female,"$130,000",2026-05-06T05:48:30.407901
female,"$130,000",2026-05-06T05:48:33.498906
female,"$130,000",2026-05-06T05:48:35.519512
male,"$130,000",2026-05-06T05:48:37.695608
female,"$130,000",2026-05-06T05:48:40.099136
male,"$145,000",2026-05-06T05:48:41.976686
male,"$130,000",2026-05-06T05:48:44.302146
male,"$145,000",2026-05-06T05:48:46.388023
female,"$145,000",2026-05-06T05:48:49.029692
male,"$145,000",2026-05-06T05:48:51.048868
female,"$130,000",2026-05-06T05:48:53.376497
female,"$130,000",2026-05-06T05:48:55.756074
female,"$145,000",2026-05-06T05:48:58.329881
male,"$130,000",2026-05-06T05:49:00.295688
male,"$130,000",2026-05-06T05:49:02.319009
female,"$130,000",2026-05-06T05:49:04.387947
male,"$145,000",2026-05-06T05:49:06.494216
female,"$145,000",2026-05-06T05:49:08.689901
female,"$130,000",2026-05-06T05:49:11.060584
female,"$130,000",2026-05-06T05:49:16.474403
female,"$145,000",2026-05-06T05:49:19.221344
male,"$145,000",2026-05-06T05:49:22.724733
male,"$130,000",2026-05-06T05:49:25.516523
male,"$130,000",2026-05-06T05:49:27.786928
female,"$130,000",2026-05-06T05:49:29.836581
female,"$130,000",2026-05-06T05:49:32.040433
male,"$145,000",2026-05-06T05:49:34.060203
male,"$130,000",2026-05-06T05:49:36.258496
female,"$135,000",2026-05-06T05:49:38.333008
female,"$130,000",2026-05-06T05:49:40.524059
female,"$130,000",2026-05-06T05:49:42.676068
female,"$130,000",2026-05-06T05:49:44.939422
male,"$145,000",2026-05-06T05:49:47.099860
male,"$130,000",2026-05-06T05:49:51.031897
female,"$130,000",2026-05-06T05:49:53.175226
female,"$130,000",2026-05-06T05:49:55.530327
female,"$135,000",2026-05-06T05:49:57.627980
male,"$145,000",2026-05-06T05:49:59.625335
male,"$145,000",2026-05-06T05:50:01.852416
male,"$145,000",2026-05-06T05:50:04.746280
male,"$145,000",2026-05-06T05:50:07.836369
female,"$130,000",2026-05-06T05:50:10.046761
female,"$130,000",2026-05-06T05:50:12.098327
male,"$130,000",2026-05-06T05:50:14.293501
male,"$145,000",2026-05-06T05:50:16.530215
male,"$135,000",2026-05-06T05:50:18.758204
female,"$130,000",2026-05-06T05:50:20.810810
male,"$145,000",2026-05-06T05:50:22.769218
female,"$145,000",2026-05-06T05:50:25.409294
male,"$145,000",2026-05-06T05:50:27.389422
female,"$130,000",2026-05-06T05:50:29.377771
female,"$140,000",2026-05-06T05:50:31.513358
male,"$135,000",2026-05-06T05:50:36.468203
male,"$145,000",2026-05-06T05:50:39.007470
female,"$130,000",2026-05-06T05:50:41.235256
female,"$130,000",2026-05-06T05:50:43.432360
female,"$130,000",2026-05-06T05:50:45.828287
male,"$145,000",2026-05-06T05:50:47.869730
female,"$130,000",2026-05-06T05:50:49.858525
female,"$130,000",2026-05-06T05:50:52.760299
male,"$130,000",2026-05-06T05:50:54.726238
male,"$130,000",2026-05-06T05:50:56.790627
male,"$130,000",2026-05-06T05:50:58.860382
male,"$130,000",2026-05-06T05:51:01.139202
male,"$145,000",2026-05-06T05:51:03.182594
male,"$130,000",2026-05-06T05:51:05.461806
female,"$130,000",2026-05-06T05:51:07.599999
female,"$145,000",2026-05-06T05:51:10.813746
female,"$130,000",2026-05-06T05:51:13.067749
male,"$145,000",2026-05-06T05:51:15.146707
male,"$145,000",2026-05-06T05:51:17.277095
male,"$130,000",2026-05-06T05:51:20.390467
female,"$130,000",2026-05-06T05:51:22.662039
male,"$145,000",2026-05-06T05:51:24.818694
female,"$145,000",2026-05-06T05:51:26.903682
female,"$130,000",2026-05-06T05:51:29.200044
female,"$130,000",2026-05-06T05:51:31.441828
female,"$130,000",2026-05-06T05:51:33.440514
female,"$135,000",2026-05-06T05:51:35.514240
male,"$130,000",2026-05-06T05:51:37.569282
female,"$145,000",2026-05-06T05:51:39.937926
male,"$130,000",2026-05-06T05:51:42.280520
female,"$130,000",2026-05-06T05:51:44.348575
male,"$135,000",2026-05-06T05:51:46.618404
male,"$145,000",2026-05-06T05:51:48.825072
male,"$130,000",2026-05-06T05:51:51.196517
male,"$130,000",2026-05-06T05:51:53.338299
female,"$145,000",2026-05-06T05:51:55.405937
male,"$145,000",2026-05-06T05:51:57.536997
female,"$130,000",2026-05-06T05:52:00.251466
female,"$130,000",2026-05-06T05:52:02.478460
female,"$145,000",2026-05-06T05:52:04.712072
female,"$130,000",2026-05-06T05:52:06.802535
female,"$145,000",2026-05-06T05:52:09.472574
female,"$140,000",2026-05-06T05:52:11.687959
female,"$145,000",2026-05-06T05:52:13.877036
male,"$145,000",2026-05-06T05:52:15.883424
male,"$145,000",2026-05-06T05:52:17.989113
female,"$130,000",2026-05-06T05:52:20.111850
female,"$130,000",2026-05-06T05:52:22.163029
female,"$130,000",2026-05-06T05:52:24.416139
male,"$155,000",2026-05-06T05:52:26.392518
female,"$130,000",2026-05-06T05:52:28.502150
female,"$130,000",2026-05-06T05:52:30.594589
female,"$135,000",2026-05-06T05:52:32.655393
male,"$130,000",2026-05-06T05:52:35.089148
male,"$130,000",2026-05-06T05:52:37.775064
male,"$145,000",2026-05-06T05:52:39.879317
female,"$130,000",2026-05-06T05:52:41.962579
male,"$135,000",2026-05-06T05:52:44.500635
female,"$130,000",2026-05-06T05:52:46.619447
male,"$145,000",2026-05-06T05:52:48.981535
female,"$145,000",2026-05-06T05:52:51.077762
female,"$130,000",2026-05-06T05:52:53.405603
female,"$140,000",2026-05-06T05:52:55.662340
male,"$145,000",2026-05-06T05:52:57.692823
male,"$140,000",2026-05-06T05:52:59.707933
male,"$135,000",2026-05-06T05:53:01.893959
female,"$130,000",2026-05-06T05:53:03.998486
male,"$130,000",2026-05-06T05:53:06.009452
female,"$130,000",2026-05-06T05:53:08.180386
female,"$130,000",2026-05-06T05:53:12.784701
female,"$130,000",2026-05-06T05:53:15.368713
female,"$145,000",2026-05-06T05:53:17.991044
male,"$145,000",2026-05-06T05:53:20.249613
female,"$135,000",2026-05-06T05:53:22.617327
male,"$140,000",2026-05-06T05:53:24.737048
male,"$145,000",2026-05-06T05:53:28.674309
male,"$130,000",2026-05-06T05:53:30.846484
female,"$130,000",2026-05-06T05:53:33.052583
male,"$130,000",2026-05-06T05:53:35.072299
male,"$130,000",2026-05-06T05:53:37.303430
male,"$130,000",2026-05-06T05:53:39.700750
female,"$130,000",2026-05-06T05:53:41.820612
female,"$130,000",2026-05-06T05:53:44.361723
female,"$130,000",2026-05-06T05:53:46.548207
female,"$145,000",2026-05-06T05:53:49.200076
female,"$130,000",2026-05-06T05:53:51.314449
female,"$130,000",2026-05-06T05:53:53.393882
male,"$130,000",2026-05-06T05:53:55.510357
female,"$135,000",2026-05-06T05:53:57.870616
female,"$130,000",2026-05-06T05:54:00.407917
female,"$145,000",2026-05-06T05:54:02.845287
male,"$135,000",2026-05-06T05:54:05.138545
female,"$145,000",2026-05-06T05:54:07.255152
male,"$130,000",2026-05-06T05:54:09.860832
male,"$130,000",2026-05-06T05:54:12.390012
female,"$140,000",2026-05-06T05:54:15.522587
female,"$135,000",2026-05-06T05:54:18.485695
female,"$130,000",2026-05-06T05:54:21.546194
male,"$135,000",2026-05-06T05:54:24.251718
female,"$130,000",2026-05-06T05:54:26.652721
male,"$140,000",2026-05-06T05:54:28.686730
female,"$145,000",2026-05-06T05:54:30.929366
female,"$145,000",2026-05-06T05:54:33.105230
female,"$130,000",2026-05-06T05:54:35.373956
male,"$130,000",2026-05-06T05:54:46.459169
male,"$135,000",2026-05-06T05:54:48.425253
male,"$145,000",2026-05-06T05:54:50.746343
female,"$130,000",2026-05-06T05:54:52.953212
female,"$130,000",2026-05-06T05:54:54.933922
female,"$130,000",2026-05-06T05:54:56.959204
female,"$145,000",2026-05-06T05:54:59.040027
female,"$130,000",2026-05-06T05:55:01.164740
female,"$130,000",2026-05-06T05:55:03.245926
female,"$130,000",2026-05-06T05:55:05.779193
male,"$130,000",2026-05-06T05:55:07.757547
female,"$145,000",2026-05-06T05:55:10.097039
female,"$130,000",2026-05-06T05:55:12.337598
male,"$145,000",2026-05-06T05:55:14.462445
male,"$130,000",2026-05-06T05:55:16.426802
male,"$145,000",2026-05-06T05:55:18.419625
male,"$135,000",2026-05-06T05:55:20.331298
male,"$135,000",2026-05-06T05:55:22.993317
female,"$145,000",2026-05-06T05:55:26.255783
female,"$130,000",2026-05-06T05:55:29.124191
female,"$130,000",2026-05-06T05:55:31.409335
male,"$130,000",2026-05-06T05:55:33.332597
female,"$130,000",2026-05-06T05:55:35.457451
male,"$130,000",2026-05-06T05:55:37.566903
female,"$130,000",2026-05-06T05:55:39.737923
male,"$145,000",2026-05-06T05:55:41.907375
male,"$130,000",2026-05-06T05:55:43.870459
male,"$145,000",2026-05-06T05:55:45.848070
male,"$145,000",2026-05-06T05:55:47.899577
female,"$145,000",2026-05-06T05:55:50.505812
female,"$130,000",2026-05-06T05:55:52.591473
male,"$130,000",2026-05-06T05:55:54.700596
male,"$130,000",2026-05-06T05:55:56.812653
female,"$130,000",2026-05-06T05:56:00.152514
female,"$130,000",2026-05-06T05:56:02.226027
male,"$145,000",2026-05-06T05:56:04.222504
female,"$130,000",2026-05-06T05:56:06.422166
male,"$135,000",2026-05-06T05:56:08.690810
male,"$130,000",2026-05-06T05:56:12.423260
female,"$145,000",2026-05-06T05:56:14.622811
male,"$130,000",2026-05-06T05:56:16.837390
female,"$130,000",2026-05-06T05:56:18.997098
female,"$135,000",2026-05-06T05:56:21.631400
male,"$145,000",2026-05-06T05:56:23.604763
female,"$130,000",2026-05-06T05:56:25.801475
female,"$130,000",2026-05-06T05:56:27.868852
female,"$135,000",2026-05-06T05:56:30.294036
male,"$130,000",2026-05-06T05:56:33.300680
male,"$130,000",2026-05-06T05:56:35.612387
female,"$130,000",2026-05-06T05:56:37.646071
male,"$145,000",2026-05-06T05:56:40.076346
male,"$130,000",2026-05-06T05:56:42.215976
female,"$145,000",2026-05-06T05:56:44.229274
female,"$130,000",2026-05-06T05:56:46.954830
male,"$130,000",2026-05-06T05:56:49.265197
male,"$145,000",2026-05-06T05:56:51.592125
male,"$130,000",2026-05-06T05:56:53.710021
female,"$145,000",2026-05-06T05:56:56.287354
female,"$145,000",2026-05-06T05:56:59.089390
female,"$130,000",2026-05-06T05:57:01.346804
male,"$145,000",2026-05-06T05:57:03.353231
female,"$130,000",2026-05-06T05:57:05.450466
male,"$135,000",2026-05-06T05:57:07.970592
female,"$130,000",2026-05-06T05:57:10.853622
male,"$130,000",2026-05-06T05:57:12.914986
female,"$130,000",2026-05-06T05:57:15.215893
male,"$135,000",2026-05-06T05:57:17.218414
male,"$145,000",2026-05-06T05:57:19.253381
male,"$135,000",2026-05-06T05:57:21.376250
female,"$145,000",2026-05-06T05:57:23.648344
male,"$130,000",2026-05-06T05:57:25.669469
male,"$145,000",2026-05-06T05:57:28.598339
male,"$145,000",2026-05-06T05:57:31.335306
female,"$140,000",2026-05-06T05:57:33.677984
male,"$130,000",2026-05-06T05:57:39.396207
female,"$135,000",2026-05-06T05:57:42.103418
female,"$130,000",2026-05-06T05:57:44.744174
male,"$145,000",2026-05-06T05:57:47.483779
male,"$145,000",2026-05-06T05:57:49.543582
male,"$145,000",2026-05-06T05:57:51.692998
male,"$130,000",2026-05-06T05:57:53.631211
male,"$130,000",2026-05-06T05:57:55.954934
female,"$135,000",2026-05-06T05:57:58.172376
male,"$145,000",2026-05-06T05:58:00.176416
male,"$135,000",2026-05-06T05:58:02.213513
male,"$145,000",2026-05-06T05:58:04.327175
female,"$130,000",2026-05-06T05:58:06.496042
female,"$130,000",2026-05-06T05:58:08.477991
female,"$130,000",2026-05-06T05:58:10.612773
male,"$145,000",2026-05-06T05:58:12.502971
male,"$145,000",2026-05-06T05:58:14.587103
female,"$145,000",2026-05-06T05:58:17.458013
female,"$145,000",2026-05-06T05:58:22.315146
female,"$130,000",2026-05-06T05:58:24.780593
male,"$145,000",2026-05-06T05:58:27.025438
female,"$130,000",2026-05-06T05:58:29.294338
male,"$145,000",2026-05-06T05:58:31.652356
female,"$145,000",2026-05-06T05:58:34.133510
female,"$135,000",2026-05-06T05:58:36.665518
female,"$145,000",2026-05-06T05:58:38.753947
female,"$130,000",2026-05-06T05:58:40.804103
female,"$130,000",2026-05-06T05:58:43.298586
female,"$130,000",2026-05-06T05:58:45.749549
female,"$130,000",2026-05-06T05:58:48.226772
female,"$130,000",2026-05-06T05:58:50.399343
male,"$145,000",2026-05-06T05:58:56.563427
female,"$130,000",2026-05-06T05:58:58.795458
female,"$130,000",2026-05-06T05:59:02.271008
male,"$145,000",2026-05-06T05:59:04.399853
female,"$130,000",2026-05-06T05:59:06.716244
female,"$140,000",2026-05-06T05:59:08.925090
male,"$130,000",2026-05-06T05:59:14.403264
female,"$130,000",2026-05-06T05:59:16.513011
female,"$130,000",2026-05-06T05:59:18.482398
male,"$130,000",2026-05-06T05:59:20.885747
male,"$130,000",2026-05-06T05:59:22.914678
female,"$140,000",2026-05-06T05:59:24.954897
male,"$130,000",2026-05-06T05:59:27.790182
male,"$145,000",2026-05-06T05:59:29.897290
male,"$135,000",2026-05-06T05:59:32.058510
female,"$130,000",2026-05-06T05:59:35.290369
female,"$130,000",2026-05-06T05:59:37.736546
male,"$145,000",2026-05-06T05:59:40.303179
female,"$145,000",2026-05-06T05:59:42.786334
male,"$145,000",2026-05-06T05:59:44.864451
male,"$145,000",2026-05-06T05:59:46.936849
female,"$145,000",2026-05-06T05:59:49.157931
male,"$130,000",2026-05-06T05:59:51.849440
female,"$135,000",2026-05-06T05:59:54.123553
male,"$140,000",2026-05-06T05:59:56.199353
female,"$130,000",2026-05-06T05:59:58.287338
male,"$145,000",2026-05-06T06:00:00.837549
female,"$130,000",2026-05-06T06:00:02.911599
male,"$130,000",2026-05-06T06:00:05.071253
female,"$130,000",2026-05-06T06:00:07.255468
female,"$130,000",2026-05-06T06:00:09.525075
female,"$130,000",2026-05-06T06:00:11.804536
male,"$140,000",2026-05-06T06:00:14.351110
male,"$130,000",2026-05-06T06:00:16.643364
male,"$130,000",2026-05-06T06:00:18.705238
male,"$135,000",2026-05-06T06:00:21.010246
female,"$130,000",2026-05-06T06:00:23.134466
female,"$145,000",2026-05-06T06:00:25.697507
male,"$145,000",2026-05-06T06:00:27.696607
male,"$135,000",2026-05-06T06:00:29.667952
male,"$130,000",2026-05-06T06:00:31.825313
male,"$145,000",2026-05-06T06:00:33.959778
female,"$130,000",2026-05-06T06:00:36.580069
female,"$130,000",2026-05-06T06:00:39.444224
female,"$130,000",2026-05-06T06:00:42.504509
female,"$145,000",2026-05-06T06:00:44.670119
male,"$130,000",2026-05-06T06:00:46.895879
female,"$130,000",2026-05-06T06:00:48.967939
male,"$140,000",2026-05-06T06:00:51.207575
female,"$145,000",2026-05-06T06:00:53.913082
female,"$130,000",2026-05-06T06:00:56.044150
male,"$145,000",2026-05-06T06:00:58.284154
male,"$130,000",2026-05-06T06:01:00.929797
female,"$130,000",2026-05-06T06:01:03.053810
female,"$130,000",2026-05-06T06:01:05.424376
female,"$145,000",2026-05-06T06:01:07.696293
male,"$130,000",2026-05-06T06:01:09.779467
female,"$145,000",2026-05-06T06:01:12.076768
male,"$145,000",2026-05-06T06:01:14.363194
female,"$130,000",2026-05-06T06:01:16.401044
male,"$130,000",2026-05-06T06:01:20.192975
male,"$130,000",2026-05-06T06:01:22.264172
female,"$130,000",2026-05-06T06:01:24.484394
female,"$135,000",2026-05-06T06:01:26.621053
female,"$130,000",2026-05-06T06:01:28.935533
female,"$130,000",2026-05-06T06:01:31.197355
female,"$130,000",2026-05-06T06:01:33.403834
female,"$130,000",2026-05-06T06:01:36.510056
female,"$135,000",2026-05-06T06:01:38.839741
male,"$135,000",2026-05-06T06:01:40.867069
male,"$145,000",2026-05-06T06:01:43.263369
female,"$135,000",2026-05-06T06:01:45.347498
female,"$135,000",2026-05-06T06:01:47.538446
female,"$145,000",2026-05-06T06:01:49.776046
male,"$145,000",2026-05-06T06:01:51.812756
female,"$130,000",2026-05-06T06:01:54.281837
female,"$130,000",2026-05-06T06:01:56.939256
male,"$130,000",2026-05-06T06:01:59.487533
male,"$130,000",2026-05-06T06:02:02.057046
female,"$130,000",2026-05-06T06:02:04.689812
male,"$145,000",2026-05-06T06:02:06.745715
male,"$130,000",2026-05-06T06:02:08.876420
female,"$145,000",2026-05-06T06:02:11.135376
female,"$130,000",2026-05-06T06:02:13.428627
female,"$130,000",2026-05-06T06:02:15.730751
female,"$130,000",2026-05-06T06:02:17.837125
male,"$135,000",2026-05-06T06:02:19.928797
male,"$145,000",2026-05-06T06:02:22.102122
female,"$130,000",2026-05-06T06:02:24.443261
male,"$130,000",2026-05-06T06:02:26.920778
female,"$130,000",2026-05-06T06:02:29.046358
female,"$145,000",2026-05-06T06:02:31.416308
female,"$145,000",2026-05-06T06:02:34.406137
female,"$130,000",2026-05-06T06:02:36.576277
male,"$130,000",2026-05-06T06:02:38.662358
male,"$145,000",2026-05-06T06:02:40.748388
male,"$130,000",2026-05-06T06:02:43.047184
female,"$130,000",2026-05-06T06:02:46.172063
female,"$135,000",2026-05-06T06:02:48.383977
female,"$130,000",2026-05-06T06:02:50.680263
male,"$130,000",2026-05-06T06:02:52.773624
male,"$145,000",2026-05-06T06:02:54.984222
female,"$130,000",2026-05-06T06:02:57.313886
male,"$130,000",2026-05-06T06:03:00.494435
female,"$145,000",2026-05-06T06:03:02.622817
female,"$130,000",2026-05-06T06:03:04.731592
female,"$145,000",2026-05-06T06:03:06.914300
female,"$145,000",2026-05-06T06:03:08.885127
male,"$135,000",2026-05-06T06:03:11.847329
male,"$135,000",2026-05-06T06:03:14.061518
female,"$130,000",2026-05-06T06:03:16.302619
male,"$130,000",2026-05-06T06:03:18.288707
male,"$145,000",2026-05-06T06:03:20.444275
female,"$145,000",2026-05-06T06:03:22.743626
female,"$145,000",2026-05-06T06:03:24.837280
male,"$130,000",2026-05-06T06:03:27.067877
male,"$145,000",2026-05-06T06:03:30.031362
female,"$135,000",2026-05-06T06:03:32.224719
female,"$130,000",2026-05-06T06:03:34.366045
male,"$130,000",2026-05-06T06:03:38.129214
male,"$140,000",2026-05-06T06:03:42.838837
male,"$135,000",2026-05-06T06:03:44.877854
female,"$145,000",2026-05-06T06:03:48.365257
male,"$145,000",2026-05-06T06:03:55.764998
male,"$135,000",2026-05-06T06:04:00.364238
female,"$130,000",2026-05-06T06:04:02.921962
female,"$130,000",2026-05-06T06:04:05.229635
female,"$130,000",2026-05-06T06:04:07.484785
male,"$145,000",2026-05-06T06:04:09.579338
male,"$130,000",2026-05-06T06:04:11.598198
male,"$145,000",2026-05-06T06:04:13.707097
female,"$130,000",2026-05-06T06:04:15.951437
male,"$130,000",2026-05-06T06:04:18.084956
female,"$130,000",2026-05-06T06:04:20.385521
male,"$145,000",2026-05-06T06:04:22.578522
male,"$130,000",2026-05-06T06:04:25.203252
male,"$145,000",2026-05-06T06:04:27.514528
male,"$130,000",2026-05-06T06:04:29.663206
female,"$130,000",2026-05-06T06:04:32.884310
female,"$130,000",2026-05-06T06:04:35.159643
male,"$135,000",2026-05-06T06:04:37.476859
female,"$130,000",2026-05-06T06:04:41.271099
female,"$130,000",2026-05-06T06:04:43.363544
female,"$145,000",2026-05-06T06:04:45.628647
female,"$135,000",2026-05-06T06:04:48.968229
male,"$145,000",2026-05-06T06:04:51.964083
female,"$130,000",2026-05-06T06:04:54.114896
female,"$145,000",2026-05-06T06:04:56.521927
female,"$130,000",2026-05-06T06:04:58.680466
male,"$135,000",2026-05-06T06:05:01.039720
male,"$135,000",2026-05-06T06:05:03.239546
female,"$145,000",2026-05-06T06:05:05.999538
male,"$145,000",2026-05-06T06:05:08.096040
female,"$130,000",2026-05-06T06:05:11.493949
male,"$145,000",2026-05-06T06:05:13.662591
male,"$130,000",2026-05-06T06:05:15.980326
male,"$145,000",2026-05-06T06:05:18.136793
male,"$145,000",2026-05-06T06:05:20.307301
female,"$130,000",2026-05-06T06:05:22.536754
female,"$130,000",2026-05-06T06:05:24.662896
female,"$135,000",2026-05-06T06:05:26.736299
male,"$130,000",2026-05-06T06:05:28.853015
male,"$145,000",2026-05-06T06:05:31.769796
female,"$130,000",2026-05-06T06:05:37.435524
male,"$130,000",2026-05-06T06:05:39.585721
male,"$130,000",2026-05-06T06:05:41.623710
male,"$130,000",2026-05-06T06:05:43.936682
